id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	chromatids	len_min	len_mid	len_max	nb_seg	seg_len_mid	seg_len_min	seg_len_max	seg_start5	seg_start3	seg_stop5	seg_stop3	nb_snp	groupe	classe	LSB	LCO	LNCO	CutMin	CutMax	MaxNCO	MinNCO	midpoint	commande	Notes	CO_NCO
25	WT7	1500	SK1-MLH3	7	4	33135	33253	33253	33853	33194	33553	02:06	1	1	359	717	1	359	0	718	33135_33253	33253_33853	33253_79474	33853_79600	1	1	10.1	1	0	1	1	1	1	1	33374	                      graph_bin_annot3(4,32000,34000,c(7,8))	NA	NCO
24	WT7	1500	SK1-MLH3	7	4	23241	23647	23665	24478	23443.75	24071.75	(6:2)_(4:4)_(4:4aCO)	2_nonsis	19	628	1236	3	212_416	                      0_0	424_831	23241_23647_23665	23647_23665_24478	23647_23665_33135	23665_24478_33253	2	1	12	1	1	0	1	1	0	0	23758	                      graph_bin_annot3(4,22000,25000,c(1,2,3,4))	NA	CO
34	WT7	1500	SK1-MLH3	7	4	811032	811697	811697	811992	811364.5	811844.5	(6:2)_(4:4aCO)	2_nonsis	1	480	959	2	480	0	960	811032_811697	811697_811992	811697_922174	811992_924619	1	1	15	1	1	0	1	2	1	0	811605	                      graph_bin_annot3(4,810000,812000,c(3,4,7,8))	NA	CO
33	WT7	1500	SK1-MLH3	7	4	713757	714483	714612	714714	714120	714663	(6:2)_(4:4aCO)	2_nonsis	130	543	956	2	543	129	957	713757_714612	714483_714714	714612_811032	714714_811697	3	1	15	1	1	0	1	2	1	0	714392	                      graph_bin_annot3(4,712000,715000,c(3,4,7,8))	NA	CO
28	WT7	1500	SK1-MLH3	7	4	163902	163967	164256	164987	163934.5	164621.5	(6:2)_(4:4aCO)	2_nonsis	290	687	1084	2	687	289	1085	163902_164256	163967_164987	164256_263044	164987_263532	4	1	15	1	1	0	1	2	1	0	164278	                      graph_bin_annot3(4,162000,165000,c(5,6,7,8))	NA	CO
29	WT7	1500	SK1-MLH3	7	4	263044	263532	264290	265445	263287.75	264867.75	(6:2)_(4:4aCO)	2_nonsis	759	1580	2400	2	1580	758	2401	263044_264290	263532_265445	264290_407553	265445_407907	5	1	15	1	1	0	1	2	1	0	264078	                      graph_bin_annot3(4,262000,266000,c(1,2,7,8))	NA	CO
30	WT7	1500	SK1-MLH3	7	4	407553	407907	407553	407907	407642	407818	(4:4aCO)	2_nonsis	0	176	353	1	0	0	0	407553	407907	512816	521406	0	1	100	1	1	0	1	1	0	0	407730	                      graph_bin_annot3(4,406000,408000,c(3,4,7,8))	NA	CO
35	WT7	1500	SK1-MLH3	7	4	922174	924619	922174	924619	922785.5	924007.5	(4:4aCO)	2_nonsis	0	1222	2444	1	0	0	0	922174	924619	1004480	1005656	0	1	100	1	1	0	1	1	0	0	923397	                      graph_bin_annot3(4,921000,925000,c(1,2,3,4))	NA	CO
31	WT7	1500	SK1-MLH3	7	4	512816	521406	512816	521406	514964	519258	(4:4aCO)	2_nonsis	0	4294	8589	1	0	0	0	512816	521406	651778	651813	0	1	100	1	1	0	1	1	0	0	517111	                      graph_bin_annot3(4,511000,522000,c(5,6,7,8))	NA	CO
37	WT7	1500	SK1-MLH3	7	4	1111983	1142622	1111983	1142622	1119643	1134962	(4:4aCO)	2_nonsis	0	15319	30638	1	0	0	0	1111983	1142622	1408568	1409150	0	1	100	1	1	0	1	1	0	0	1127303	                      graph_bin_annot3(4,1110000,1143000,c(3,4,5,6))	NA	CO
32	WT7	1500	SK1-MLH3	7	4	651778	651813	655011	655453	651795.75	655231.75	(6:2)_(2:6)_(4:4aCO)	2_nonsis	3199	3436	3674	3	3155_282	                      3077_0	3233_563	651778_654890_655011	651813_655011_655453	654890_655011_713757	655011_655453_714483	26	3	20	1	1	0	2	2	1	1	653514	                      graph_bin_annot3(4,650000,656000,c(5,6,7,8))	NA	CO
36	WT7	1500	SK1-MLH3	7	4	1004480	1005656	1007834	1008485	1005067.75	1008159.75	(6:2)_(4:4)_(4:4aCO)	3	2179	3092	4004	0	2022_1070	                      1365_675	2679_1464	1004480_1007021_1007834	1005656_1007159_1008485	1007021_1007834_1111983	1007159_1008485_1142622	11	0	2	2	1	1	2	2	1	1	1006614	                      graph_bin_annot3(4,1003000,1009000,c(1,2,3,4,7,8))	NA	CO
39	WT7	1500	SK1-MLH3	7	4	1459011	1459382	1460968	1461391	1459196.5	1461179.5	(2:6)_(4:4)_(4:4aCO)	3	1587	1983	2379	0	907_1076	                      458_601	1356_1551	1459011_1459840_1460968	1459382_1460367_1461391	1459840_1460968_1497679	1460367_1461391_1497793	27	0	2	2	1	1	2	2	1	1	1460188	                      graph_bin_annot3(4,1458000,1462000,c(3,4,5,6,7,8))	NA	CO
45	WT7	1500	SK1-MLH3	7	5	335926	337672	337863	338269	336799	338066	06:02	1	192	1267	2342	1	1267	191	2343	335926_337863	337672_338269	337863_403806	338269_404242	4	1	10	1	0	1	1	1	1	1	337433	                      graph_bin_annot3(5,334000,339000,c(3,4))	NA	NCO
50	WT7	1500	SK1-MLH3	7	5	565488	565722	565731	566466	565604.75	566098.75	02:06	1	10	494	977	1	494	9	978	565488_565731	565722_566466	565731_568423	566466_576874	3	1	10.1	1	0	1	1	1	1	1	565852	                      graph_bin_annot3(5,564000,567000,c(5,6))	NA	NCO
47	WT7	1500	SK1-MLH3	7	5	462614	463004	463379	464078	462808.75	463728.75	02:06	1	376	920	1463	1	920	375	1464	462614_463379	463004_464078	463379_469078	464078_477753	5	1	10.1	1	0	1	1	1	1	1	463269	                      graph_bin_annot3(5,461000,465000,c(1,2))	NA	NCO
43	WT7	1500	SK1-MLH3	7	5	189956	191532	191865	192719	190744	192292	02:06	1	334	1548	2762	1	1548	333	2763	189956_191865	191532_192719	191865_278512	192719_280459	2	1	10.1	1	0	1	1	1	1	1	191518	                      graph_bin_annot3(5,188000,193000,c(5,6))	NA	NCO
49	WT7	1500	SK1-MLH3	7	5	490306	490456	491556	491806	490381	491681	(6:2)_(4:4aCO)	2_nonsis	1101	1300	1499	2	1300	1100	1500	490306_491556	490456_491806	491556_565488	491806_565722	10	1	15	1	1	0	1	2	1	0	491031	                      graph_bin_annot3(5,489000,492000,c(3,4,5,6))	NA	CO
41	WT7	1500	SK1-MLH3	7	5	26685	27044	28622	28949	26864.5	28785.5	(6:2)_(4:4aCO)	2_nonsis	1579	1921	2263	2	1921	1578	2264	26685_28622	27044_28949	28622_63253	28949_63561	8	1	15	1	1	0	1	2	1	0	27825	                      graph_bin_annot3(5,25000,29000,c(3,4,5,6))	NA	CO
44	WT7	1500	SK1-MLH3	7	5	278512	280459	280459	280968	279485.5	280713.5	(2:6)_(4:4aCO)	2_nonsis	1	1228	2455	2	1228	0	2456	278512_280459	280459_280968	280459_335926	280968_337672	1	1	16	1	1	0	1	2	1	0	280100	                      graph_bin_annot3(5,277000,281000,c(1,2,3,4))	NA	CO
42	WT7	1500	SK1-MLH3	7	5	63253	63561	66297	67311	63407	66804	(2:6)_(4:4aCO)	2_nonsis	2737	3397	4057	2	3397	2736	4058	63253_66297	63561_67311	66297_189956	67311_191532	20	1	16	1	1	0	1	2	1	0	65106	                      graph_bin_annot3(5,62000,68000,c(1,2,5,6))	NA	CO
48	WT7	1500	SK1-MLH3	7	5	469078	477753	469078	477753	471247	475584	(4:4aCO)	2_nonsis	0	4337	8674	1	0	0	0	469078	477753	490306	490456	0	1	100	1	1	0	1	1	0	0	473416	                      graph_bin_annot3(5,468000,478000,c(1,2,3,4))	NA	CO
46	WT7	1500	SK1-MLH3	7	5	403806	404242	409170	409510	404024	409340	(6:2)_(2:6)_(4:4aCO)	2_nonsis	4929	5316	5703	3	1667_3649	                      75_2105	3259_5193	403806_404317_409170	404242_407065_409510	404317_409170_462614	407065_409510_463004	9	3	20	1	1	0	2	2	1	1	406682	                      graph_bin_annot3(5,402000,410000,c(5,6,7,8))	NA	CO
52	WT7	1500	SK1-MLH3	7	6	54494	55864	55864	56854	55179	56359	06:02	1	1	1180	2359	1	1180	0	2360	54494_55864	55864_56854	55864_66782	56854_69778	1	1	10	1	0	1	1	1	1	1	55769	                      graph_bin_annot3(6,53000,57000,c(7,8))	NA	NCO
55	WT7	1500	SK1-MLH3	7	6	164557	167318	168408	168596	165937.75	168501.75	(6:2)_(4:4aCO)	2_nonsis	1091	2564	4038	2	2564	1090	4039	164557_168408	167318_168596	168408_208668	168596_210967	4	1	15	1	1	0	1	2	1	0	167220	                      graph_bin_annot3(6,163000,169000,c(1,2,3,4))	NA	CO
56	WT7	1500	SK1-MLH3	7	6	208668	210967	212247	213465	209817.75	212855.75	(6:2)_(4:4aCO)	2_nonsis	1281	3038	4796	2	3038	1280	4797	208668_212247	210967_213465	212247_242888	213465_245484	6	1	15	1	1	0	1	2	1	0	211337	                      graph_bin_annot3(6,207000,214000,c(1,2,3,4))	NA	CO
51	WT7	1500	SK1-MLH3	7	6	44192	44748	45217	45941	44470	45579	(2:6)_(4:4aCO)	2_nonsis	470	1109	1748	2	1109	469	1749	44192_45217	44748_45941	45217_54494	45941_55864	5	1	16	1	1	0	1	2	1	0	45025	                      graph_bin_annot3(6,43000,46000,c(3,4,7,8))	NA	CO
57	WT7	1500	SK1-MLH3	7	6	242888	245484	242888	245484	243537	244835	(4:4aCO)	2_nonsis	0	1298	2595	1	0	0	0	242888	245484	266889	270161	0	1	100	1	1	0	1	1	0	0	244186	                      graph_bin_annot3(6,241000,246000,c(3,4,7,8))	NA	CO
53	WT7	1500	SK1-MLH3	7	6	66782	69778	66782	69778	67531	69029	(4:4aCO)	2_nonsis	0	1498	2995	1	0	0	0	66782	69778	155241	155336	0	1	100	1	1	0	1	1	0	0	68280	                      graph_bin_annot3(6,65000,70000,c(3,4,7,8))	NA	CO
54	WT7	1500	SK1-MLH3	7	6	155241	155336	155336	156199	155288.5	155767.5	(4:4aCO)_(4:4CO)	2_nonsis	1	479	957	0	479	0	958	155241_155336	155336_156199	155336_164557	156199_167318	1	0	3	2	0	2	2	2	2	2	155528	                      graph_bin_annot3(6,154000,157000,c(1,2,3,4))	NA	NCO
63	WT7	1500	SK1-MLH3	7	7	358432	358656	358861	360441	358544	359651	06:02	1	206	1107	2008	1	1107	205	2009	358432_358861	358656_360441	358861_425446	360441_427600	2	1	10	1	0	1	1	1	1	1	359098	                      graph_bin_annot3(7,357000,361000,c(7,8))	NA	NCO
64	WT7	1500	SK1-MLH3	7	7	425446	427600	427600	428542	426523	428071	06:02	1	1	1548	3095	1	1548	0	3096	425446_427600	427600_428542	427600_593138	428542_594413	1	1	10	1	0	1	1	1	1	1	427297	                      graph_bin_annot3(7,424000,429000,c(1,2))	NA	NCO
69	WT7	1500	SK1-MLH3	7	7	777976	778066	778066	778087	778020.75	778076.75	02:06	1	1	56	110	1	56	0	111	777976_778066	778066_778087	778066_800250	778087_801604	1	1	10.1	1	0	1	1	1	1	1	778049	                      graph_bin_annot3(7,776000,779000,c(7,8))	NA	NCO
62	WT7	1500	SK1-MLH3	7	7	351063	352951	352951	353297	352007	353124	02:06	1	1	1117	2233	1	1117	0	2234	351063_352951	352951_353297	352951_358432	353297_358656	1	1	10.1	1	0	1	1	1	1	1	352566	                      graph_bin_annot3(7,350000,354000,c(3,4))	NA	NCO
59	WT7	1500	SK1-MLH3	7	7	187678	188242	191348	192332	187960	191840	02:06	1	3107	3880	4653	1	3880	3106	4654	187678_191348	188242_192332	191348_275819	192332_276180	11	1	10.1	1	0	1	1	1	1	1	189900	                      graph_bin_annot3(7,186000,193000,c(1,2))	NA	NCO
73	WT7	1500	SK1-MLH3	7	7	937613	937718	939713	940082	937665.5	939897.5	(2:6)_(4:4)_(4:4aCO)_(2:6)_(4:4a)	2_nonsis	1996	2232	2468	5	84_406_793_950	                      0_83_321_585	167_729_1265_1314	937613_937718_937863_938768_939713	937718_937780_938447_939128_940082	937718_937863_938768_939713_1067396	937780_938447_939128_940082_1067857	10	1	12	1	1	0	1	1	0	0	938782	                      graph_bin_annot3(7,936000,941000,c(3,4,5,6))	NA	CO
61	WT7	1500	SK1-MLH3	7	7	298874	299216	299945	300933	299045	300439	(6:2)_(4:4aCO)	2_nonsis	730	1394	2058	2	1394	729	2059	298874_299945	299216_300933	299945_351063	300933_352951	5	1	15	1	1	0	1	2	1	0	299742	                      graph_bin_annot3(7,297000,301000,c(1,2,3,4))	NA	CO
58	WT7	1500	SK1-MLH3	7	7	168582	170641	170641	171503	169611.75	171071.75	(6:2)_(4:4aCO)	2_nonsis	1	1460	2920	2	1460	0	2921	168582_170641	170641_171503	170641_187678	171503_188242	1	1	15	1	1	0	1	2	1	0	170342	                      graph_bin_annot3(7,167000,172000,c(3,4,5,6))	NA	CO
70	WT7	1500	SK1-MLH3	7	7	800250	801604	803156	803574	800927	803365	(6:2)_(4:4aCO)	2_nonsis	1553	2438	3323	2	2438	1552	3324	800250_803156	801604_803574	803156_858611	803574_858672	15	1	15	1	1	0	1	2	1	0	802146	                      graph_bin_annot3(7,799000,804000,c(1,2,7,8))	NA	CO
60	WT7	1500	SK1-MLH3	7	7	275819	276180	278633	278904	275999.5	278768.5	(2:6)_(4:4aCO)	2_nonsis	2454	2769	3084	2	2769	2453	3085	275819_278633	276180_278904	278633_298874	278904_299216	16	1	16	1	1	0	1	2	1	0	277384	                      graph_bin_annot3(7,274000,279000,c(3,4,5,6))	NA	CO
68	WT7	1500	SK1-MLH3	7	7	759633	765663	766068	767344	762648	766706	(2:6)_(4:4aCO)	2_nonsis	406	4058	7710	2	4058	405	7711	759633_766068	765663_767344	766068_777976	767344_778066	2	1	16	1	1	0	1	2	1	0	764677	                      graph_bin_annot3(7,758000,768000,c(1,2,7,8))	NA	CO
66	WT7	1500	SK1-MLH3	7	7	605654	608829	610674	612759	607241.5	611716.5	(2:6)_(4:4aCO)	2_nonsis	1846	4475	7104	2	4475	1845	7105	605654_610674	608829_612759	610674_713287	612759_722053	9	1	16	1	1	0	1	2	1	0	609479	                      graph_bin_annot3(7,604000,613000,c(1,2,7,8))	NA	CO
65	WT7	1500	SK1-MLH3	7	7	593138	594413	593138	594413	593457	594094	(4:4aCO)	2_nonsis	0	637	1274	1	0	0	0	593138	594413	605654	608829	0	1	100	1	1	0	1	1	0	0	593776	                      graph_bin_annot3(7,592000,595000,c(3,4,7,8))	NA	CO
67	WT7	1500	SK1-MLH3	7	7	713287	722053	713287	722053	715479	719861	(4:4aCO)	2_nonsis	0	4382	8765	1	0	0	0	713287	722053	759633	765663	0	1	100	1	1	0	1	1	0	0	717670	                      graph_bin_annot3(7,712000,723000,c(3,4,5,6))	NA	CO
71	WT7	1500	SK1-MLH3	7	7	858611	858672	858672	858803	858641.5	858737.5	(0:8)_(4:4)	2_sis	1	96	191	0	96	0	192	858611_858672	858672_858803	858672_909046	858803_914517	1	0	1	2	0	2	2	2	2	2	858690	                      graph_bin_annot3(7,857000,859000,c(1,2,3,4))	NA	NCO
72	WT7	1500	SK1-MLH3	7	7	909046	914517	914574	916182	911781.75	915377.75	(6:2)_(4:4aCO)	4	58	3596	7135	0	3596	57	7136	909046_914574	914517_916182	914574_937613	916182_937718	3	0	2	2	1	1	2	3	2	1	913580	                      graph_bin_annot3(7,908000,917000)	NA	CO
255	WT7	1500	SK1-MLH3	7	7	1067396	1067857	1069006	1090940	1067626.75	1079972.75	2:6_4:4_2:6	1	1150	12346	23543	0	0	NA	0	NA	NA	NA	NA	17	0	4	1	NA	NA	1	1	NA	NA	1073800	                        graph_bin_annot3(7,1066000,1091000)	NA	NCO
77	WT7	1500	SK1-MLH3	7	8	396432	397005	397286	397787	396718.5	397536.5	06:02	1	282	818	1354	1	818	281	1355	396432_397286	397005_397787	397286_480361	397787_482776	3	1	10	1	0	1	1	1	1	1	397128	                      graph_bin_annot3(8,395000,398000,c(7,8))	NA	NCO
76	WT7	1500	SK1-MLH3	7	8	318514	319904	319904	320927	319209.25	320415.25	06:02	1	1	1206	2412	1	1206	0	2413	318514_319904	319904_320927	319904_396432	320927_397005	1	1	10	1	0	1	1	1	1	1	319812	                      graph_bin_annot3(8,317000,321000,c(5,6))	NA	NCO
78	WT7	1500	SK1-MLH3	7	8	480361	482776	484681	485522	481568.5	485101.5	06:02	1	1906	3533	5160	1	3533	1905	5161	480361_484681	482776_485522	484681_525401	485522_526004	11	1	10	1	0	1	1	1	1	1	483335	                      graph_bin_annot3(8,479000,486000,c(7,8))	NA	NCO
74	WT7	1500	SK1-MLH3	7	8	47341	48214	49425	49557	47777.25	49491.25	(2:6)_(4:4aCO)	2_nonsis	1212	1714	2215	2	1714	1211	2216	47341_49425	48214_49557	49425_239033	49557_253019	4	1	16	1	1	0	1	2	1	0	48634	                      graph_bin_annot3(8,46000,50000,c(1,2,3,4))	NA	CO
75	WT7	1500	SK1-MLH3	7	8	239033	253019	239033	253019	242530	249522	(4:4aCO)	2_nonsis	0	6992	13985	1	0	0	0	239033	253019	318514	319904	0	1	100	1	1	0	1	1	0	0	246026	                      graph_bin_annot3(8,238000,254000,c(3,4,7,8))	NA	CO
79	WT7	1500	SK1-MLH3	7	8	525401	526004	526004	526309	525702.5	526156.5	(0:8)_(4:4)	2_sis	1	454	907	0	454	0	908	525401_526004	526004_526309	526004_526309	526309_562643	1	0	1	2	0	2	2	2	2	2	525930	                      graph_bin_annot3(8,524000,527000,c(1,2,3,4))	NA	NCO
83	WT7	1500	SK1-MLH3	7	9	267764	268176	268690	269349	267969.75	269019.75	06:02	1	515	1050	1584	1	1050	514	1585	267764_268690	268176_269349	268690_311143	269349_311953	9	1	10	1	0	1	1	1	1	1	268495	                      graph_bin_annot3(9,266000,270000,c(1,2))	NA	NCO
81	WT7	1500	SK1-MLH3	7	9	198411	198924	200457	200935	198667.75	200695.75	(6:2)_(4:4aCO)	2_nonsis	1534	2028	2523	2	2028	1533	2524	198411_200457	198924_200935	200457_250683	200935_251559	11	1	15	1	1	0	1	2	1	0	199682	                      graph_bin_annot3(9,197000,201000,c(5,6,7,8))	NA	CO
87	WT7	1500	SK1-MLH3	7	9	397626	398246	399657	401177	397936	400417	(6:2)_(4:4aCO)	2_nonsis	1412	2481	3550	2	2481	1411	3551	397626_399657	398246_401177	399657_421278	401177_421475	11	1	15	1	1	0	1	2	1	0	399177	                      graph_bin_annot3(9,396000,402000,c(1,2,3,4))	NA	CO
88	WT7	1500	SK1-MLH3	7	9	421278	421475	422341	422694	421376.5	422517.5	(2:6)_(4:4aCO)	2_nonsis	867	1141	1415	2	1141	866	1416	421278_422341	421475_422694	422341_431755	422694_439888	4	1	16	1	1	0	1	2	1	0	421947	                      graph_bin_annot3(9,420000,423000,c(3,4,5,6))	NA	CO
85	WT7	1500	SK1-MLH3	7	9	329599	331927	334096	334764	330763	334430	(2:6)_(4:4aCO)	2_nonsis	2170	3667	5164	2	3667	2169	5165	329599_334096	331927_334764	334096_336043	334764_337321	13	1	16	1	1	0	1	2	1	0	332597	                      graph_bin_annot3(9,328000,335000,c(1,2,3,4))	NA	CO
84	WT7	1500	SK1-MLH3	7	9	311143	311953	311143	311953	311346	311750	(4:4aCO)	2_nonsis	0	404	809	1	0	0	0	311143	311953	329599	331927	0	1	100	1	1	0	1	1	0	0	311548	                      graph_bin_annot3(9,310000,312000,c(1,2,3,4))	NA	CO
82	WT7	1500	SK1-MLH3	7	9	250683	251559	250683	251559	250902	251340	(4:4aCO)	2_nonsis	0	438	875	1	0	0	0	250683	251559	267764	268176	0	1	100	1	1	0	1	1	0	0	251121	                      graph_bin_annot3(9,249000,252000,c(1,2,3,4))	NA	CO
86	WT7	1500	SK1-MLH3	7	9	336043	337321	336043	337321	336363	337001	(4:4aCO)	2_nonsis	0	638	1277	1	0	0	0	336043	337321	397626	398246	0	1	100	1	1	0	1	1	0	0	336682	                      graph_bin_annot3(9,335000,338000,c(1,2,3,4))	NA	CO
80	WT7	1500	SK1-MLH3	7	9	51147	51323	53484	54480	51235	53982	(0:8)_(4:4)_(2:6)_(4:4aCO)	3	2162	2747	3332	0	114_1234_1400	                      0_885_579	228_1582_2220	51147_51323_52260_53484	51323_51375_52905_54480	51323_52260_53484_198411	51375_52905_54480_198924	16	0	2	2	1	1	2	2	1	1	52609	                      graph_bin_annot3(9,50000,55000,c(1,2,5,6,7,8))	NA	CO
89	WT7	1500	SK1-MLH3	7	10	28314	28332	28332	28401	28322.75	28366.75	02:06	1	1	44	86	1	44	0	87	28314_28332	28332_28401	28332_56022	28401_56673	1	1	10.1	1	0	1	1	1	1	1	28345	                      graph_bin_annot3(10,27000,29000,c(5,6))	NA	NCO
94	WT7	1500	SK1-MLH3	7	10	545260	545824	546527	547813	545542	547170	(2:6)_(4:4)_(4:4aCO)	2_nonsis	704	1628	2552	3	773_855	                      279_0	1267_1710	545260_546103_546527	545824_546527_547813	546103_546527_630728	546527_547813_631367	4	1	12	1	1	0	1	1	0	0	546356	                      graph_bin_annot3(10,544000,548000,c(3,4,7,8))	NA	CO
91	WT7	1500	SK1-MLH3	7	10	101857	102363	104688	105170	102110	104929	(4:4aCO)_(2:6)_(4:4a)	2_nonsis	2326	2819	3312	3	897_1922	                      299_1336	1495_2508	101857_102662_104688	102363_103352_105170	102662_104688_329192	103352_105170_329323	10	1	12	1	1	0	1	1	0	0	103520	                      graph_bin_annot3(10,100000,106000,c(3,4,5,6))	NA	CO
90	WT7	1500	SK1-MLH3	7	10	56022	56673	62065	62571	56347.75	62317.75	(4:4aCO)_(6:2)_(4:4a)_(6:2)_(4:4a)	2_nonsis	5393	5970	6548	5	668_280_654_4368	                      326_112_412_4025	1010_449_896_4711	56022_56999_57144_57860_62065	56673_57032_57448_58040_62571	56999_57144_57860_62065_101857	57032_57448_58040_62571_102363	52	1	12	1	1	0	1	1	0	0	59333	                      graph_bin_annot3(10,55000,63000,c(5,6,7,8))	NA	CO
96	WT7	1500	SK1-MLH3	7	10	697654	699851	699851	701028	698752.5	700439.5	(6:2)_(4:4aCO)	2_nonsis	1	1687	3373	2	1687	0	3374	697654_699851	699851_701028	699851_727128	701028_745751	1	1	15	1	1	0	1	2	1	0	699596	                      graph_bin_annot3(10,696000,702000,c(3,4,5,6))	NA	CO
92	WT7	1500	SK1-MLH3	7	10	329192	329323	332030	332198	329257.75	332113.75	(6:2)_(4:4aCO)	2_nonsis	2708	2856	3005	2	2856	2707	3006	329192_332030	329323_332198	332030_387545	332198_390894	23	1	15	1	1	0	1	2	1	0	330686	                      graph_bin_annot3(10,328000,333000,c(3,4,5,6))	NA	CO
93	WT7	1500	SK1-MLH3	7	10	387545	390894	387545	390894	388382.5	390056.5	(4:4aCO)	2_nonsis	0	1674	3348	1	0	0	0	387545	390894	545260	545824	0	1	100	1	1	0	1	1	0	0	389220	                      graph_bin_annot3(10,386000,391000,c(5,6,7,8))	NA	CO
95	WT7	1500	SK1-MLH3	7	10	630728	631367	636934	638730	631047.75	637831.75	(6:2)_(4:4aCO)_(6:2)_(2:6)_(4:4bCO)	3	5568	6784	8001	0	604_945_3254_1980	                      0_87_1726_127	1209_1803_4783_3834	630728_631367_632024_634896_636934	631367_631937_633170_636807_638730	631367_632024_634896_636934_697654	631937_633170_636807_638730_699851	15	0	3	2	1	1	2	2	1	1	634440	                      graph_bin_annot3(10,629000,639000,c(3,4,5,6,7,8))	NA	CO
98	WT7	1500	SK1-MLH3	7	11	81532	81688	81688	81709	81610.25	81698.25	06:02	1	1	88	176	1	88	0	177	81532_81688	81688_81709	81688_107762	81709_109080	1	1	10	1	0	1	1	1	1	1	81654	                      graph_bin_annot3(11,80000,82000,c(1,2))	NA	NCO
104	WT7	1500	SK1-MLH3	7	11	428291	430859	430903	431405	429575	431154	06:02	1	45	1579	3113	1	1579	44	3114	428291_430903	430859_431405	430903_550329	431405_550408	2	1	10	1	0	1	1	1	1	1	430365	                      graph_bin_annot3(11,427000,432000,c(7,8))	NA	NCO
105	WT7	1500	SK1-MLH3	7	11	550329	550408	550408	551004	550368.25	550706.25	02:06	1	1	338	674	1	338	0	675	550329_550408	550408_551004	550408_579180	551004_580464	1	1	10.1	1	0	1	1	1	1	1	550537	                      graph_bin_annot3(11,549000,552000,c(3,4))	NA	NCO
99	WT7	1500	SK1-MLH3	7	11	107762	109080	109080	110832	108421	109956	02:06	1	1	1535	3069	1	1535	0	3070	107762_109080	109080_110832	109080_118109	110832_120268	1	1	10.1	1	0	1	1	1	1	1	109189	                      graph_bin_annot3(11,106000,111000,c(5,6))	NA	NCO
97	WT7	1500	SK1-MLH3	7	11	68802	70692	70692	71894	69747	71293	02:06	1	1	1546	3091	1	1546	0	3092	68802_70692	70692_71894	70692_81532	71894_81688	1	1	10.1	1	0	1	1	1	1	1	70520	                      graph_bin_annot3(11,67000,72000,c(7,8))	NA	NCO
103	WT7	1500	SK1-MLH3	7	11	271548	273028	273882	274746	272288	274314	(2:6)_(4:4)_(4:4aCO)	2_nonsis	855	2026	3197	3	1167_859	                      0_0	2334_1718	271548_273028_273882	273028_273882_274746	273028_273882_428291	273882_274746_430859	2	1	12	1	1	0	1	1	0	0	273301	                      graph_bin_annot3(11,270000,275000,c(3,4,7,8))	NA	CO
101	WT7	1500	SK1-MLH3	7	11	170773	171082	174125	174419	170927.75	174271.75	(6:2)_(4:4aCO)	2_nonsis	3044	3344	3645	2	3344	3043	3646	170773_174125	171082_174419	174125_248750	174419_257708	17	1	15	1	1	0	1	2	1	0	172600	                      graph_bin_annot3(11,169000,175000,c(5,6,7,8))	NA	CO
107	WT7	1500	SK1-MLH3	7	11	596277	596823	597150	606378	596550	601764	(6:2)_(4:4aCO)	2_nonsis	328	5214	10100	2	5214	327	10101	596277_597150	596823_606378	597150_616917	606378_619045	3	1	15	1	1	0	1	2	1	0	599157	                      graph_bin_annot3(11,595000,607000,c(5,6,7,8))	NA	CO
108	WT7	1500	SK1-MLH3	7	11	616917	619045	619475	619794	617980.75	619634.75	(2:6)_(4:4aCO)	2_nonsis	431	1654	2876	2	1654	430	2877	616917_619475	619045_619794	619475_658515	619794_666816	6	1	16	1	1	0	1	2	1	0	618808	                      graph_bin_annot3(11,615000,620000,c(5,6,7,8))	NA	CO
106	WT7	1500	SK1-MLH3	7	11	579180	580464	579180	580464	579501	580143	(4:4aCO)	2_nonsis	0	642	1283	1	0	0	0	579180	580464	596277	596823	0	1	100	1	1	0	1	1	0	0	579822	                      graph_bin_annot3(11,578000,581000,c(5,6,7,8))	NA	CO
100	WT7	1500	SK1-MLH3	7	11	118109	120268	118109	120268	118649	119728	(4:4aCO)	2_nonsis	0	1079	2158	1	0	0	0	118109	120268	170773	171082	0	1	100	1	1	0	1	1	0	0	119189	                      graph_bin_annot3(11,117000,121000,c(1,2,5,6))	NA	CO
102	WT7	1500	SK1-MLH3	7	11	248750	257708	248750	257708	250990	255468	(4:4aCO)	2_nonsis	0	4478	8957	1	0	0	0	248750	257708	271548	273028	0	1	100	1	1	0	1	1	0	0	253229	                      graph_bin_annot3(11,247000,258000,c(1,2,7,8))	NA	CO
115	WT7	1500	SK1-MLH3	7	12	612183	612238	612238	612263	612210.5	612250.5	02:06	1	1	40	79	1	40	0	80	612183_612238	612238_612263	612238_614604	612263_616056	1	1	10.1	1	0	1	1	1	1	1	612231	                      graph_bin_annot3(12,611000,613000,c(5,6))	NA	NCO
110	WT7	1500	SK1-MLH3	7	12	89864	90629	90629	91378	90246.5	91003.5	(6:2)_(4:4aCO)	2_nonsis	1	757	1513	2	757	0	1514	89864_90629	90629_91378	90629_173900	91378_174679	1	1	15	1	1	0	1	2	1	0	90625	                      graph_bin_annot3(12,88000,92000,c(5,6,7,8))	NA	CO
