id	Meiosis	threshold	Genotype	GenotypeID	chr	start5	start3	stop5	stop3	debut	fin	type	CO_NCO	chromatids	len_min	len_mid	len_max	nb_seg	seg_len	seg_start	seg_stop	nb_snp	midpoint
79	zip3_1	1500	zip3	1	8	487814	491020	487814	491020	488615.5	490218.5	(4:4aCO)	CO	2_nonsis	0	1603	3205	1	0	491020	511334	0	487814
31	zip3_1	1500	zip3	1	4	546617	551386	546617	551386	547809.5	550193.5	(4:4aCO)	CO	2_nonsis	0	2384	4768	1	0	551386	701920	0	546617
40	zip3_1	1500	zip3	1	5	39166	39651	43074	44403	39408.5	43738.5	(2:6)_(6:2)_(4:4aCO)	CO	2_nonsis	3424	4330	5236	3	3316.0_1014.0	                      39651_42959_44403	42490_43074_50307	16	39166
128	zip3_1	1500	zip3	1	12	570916	571228	576213	576341	571072	576277	(2:6)_(6:2)_(4:4aCO)_(6:2)_(4:4a)	CO	2_nonsis	4986	5205	5424	5	249.0_4231.0_134.0_592.0	                      571228_571414_575629_575742_576341	571228_575475_575629_576213_731014	30	570916
53	zip3_1	1500	zip3	1	6	239626	239753	246126	246880	239689.25	246503.25	(6:2)_(4:4)_(6:2)_(2:6)_(4:4aCO)	CO	2_nonsis	6374	6814	7253	5	95.0_684.0_3705.0_2330.0	                      239753_239815_240597_245471_246880	239753_240339_242875_246126_267055	29	239626
44	zip3_1	1500	zip3	1	5	337859	338265	346703	346962	338061.75	346832.75	(2:6)_(4:4)_(6:2)_(4:4aCO)_(6:2)_(4:4a)	CO	2_nonsis	8439	8771	9102	6	346.0_496.0_6216.0_336.0_1378.0	                      338265_338512_339038_345200_345709_346962	338304_338769_345038_345200_346703_435882	28	337859
84	zip3_1	1500	zip3	1	9	54480	55251	55837	56028	54865.5	55932.5	(0:8)_(2:6)_(4:4)	NCO	2_sis	587	1067	1547	0	784.0_284.0	                      55251_55837_56028	55461_55837_74967	3	54480
101	zip3_1	1500	zip3	1	10	575185	576450	580954	581135	575817.5	581044.5	(8:0)_(6:2)_(4:4)	NCO	2_sis	4505	5227	5949	0	3490.0_1737.0	                      576450_580050_581135	578565_580954_602461	17	575185
27	zip3_1	1500	zip3	1	4	407551	407905	411664	412302	407728	411983	(6:2)_(8:0)_(6:2)_(8:0)_(6:2)_(8:0)_(4:4aCO)	CO	3	3760	4255	4750	0	243.0_111.0_676.0_86.0_41.0_3100.0	                      407905_408036_408126_408809_408875_408892_412302	407905_408036_408704_408810_408875_411664_413543	35	407551
46	zip3_1	1500	zip3	1	5	522128	522678	527766	529432	522403	528599	(6:2)_(4:4)_(2:6)_(4:4aCO)	CO	3	5089	6196	7303	0	1340.0_894.0_3963.0	                      522678_523807_524883_529432	523678_524389_527766_550829	31	522128
77	zip3_1	1500	zip3	1	8	140391	141258	144789	144903	140824.25	144846.25	(6:2)_(4:4)_(4:4aCO)_(2:6)_(4:4a)	CO	3	3532	4022	4511	0	1736.0_471.0_481.0_1334.0	                      141258_142793_143207_143817_144903	142328_142856_143207_144789_421696	29	140391
86	zip3_1	1500	zip3	1	9	158405	158909	160761	161735	158657	161248	(2:6)_(0:8)_(4:4aCO)	CO	4	1853	2591	3329	0	1951.0_641.0	                      158909_160761_161735	160454_160761_189693	7	158405
148	zip3_1	1500	zip3	1	14	182899	183061	190965	191138	182979.75	191051.75	(6:2)_(4:4)_(6:2)_(2:6)_(4:4aCO)_(2:6a)_(4:4a)	CO	3	7905	8072	8238	0	246.0_1016.0_3080.0_2210.0_1246.0_275.0	                      183061_183313_184333_187731_189617_190965_191138	183139_184150_186912_189446_190589_190965_262514	55	182899
57	zip3_1	1500	zip3	1	7	170647	170886	178515	179916	170766.5	179215.5	(2:6)_(4:4)_(2:6)_(4:4aCO)_(2:6)_(4:4bCO)_(2:6)_(4:4b)_(2:6)_(4:4CO)	CO	3	7630	8449	9268	0	1067.0_73.0_2317.0_446.0_1599.0_1084.0_893.0_112.0_861.0	                      170886_171898_171915_174253_174824_176421_177530_178301_178408_179916	171769_171898_174193_174513_176113_177171_178185_178301_178515_226686	57	170647
68	zip3_1	1500	zip3	1	7	847635	848525	849139	850928	848079.75	850033.75	(2:6)_(4:4aCO)_(4:4CO)	NCO	2_nonsis	615	1954	3292	0	610.0_1344.0	                      848525_848854_850928	848525_849139_992318	3	847635
72	zip3_1	1500	zip3	1	8	21908	24671	30049	30554	23289.5	30301.5	(6:2)_(4:4aCO)_(6:2)_(4:4CO)	NCO	2_nonsis	5379	7012	8645	0	5767.0_678.0_568.0	                      24671_29198_29761_30554	28915_29707_30049_33165	25	21908
95	zip3_1	1500	zip3	1	10	339044	339340	351157	351701	339192	351429	(2:6)_(4:4aCO)_(6:2)_(4:4bCO)	CO	4	11818	12237	12656	0	3507.0_724.0_8007.0	                      339340_342845_343439_351701	342552_343406_351157_387539	79	339044
132	zip3_1	1500	zip3	1	13	96883	97548	106249	106723	97215.25	106486.25	(6:2)_(4:4aCO)_(6:2)_(4:4bCO)	CO	3	8702	9271	9839	0	6916.0_772.0_1583.0	                      97548_104510_105255_106723	103752_104551_106249_157287	48	96883
144	zip3_1	1500	zip3	1	13	871354	871698	874941	876529	871526	875735	(6:2)_(4:4aCO)_(4:4CO)	NCO	2_nonsis	3244	4209	5174	0	3092.0_1117.0	                      871698_874941_876529	874295_874941_924099	20	871354
159	zip3_1	1500	zip3	1	15	189700	193911	195072	195644	191805.25	195358.25	(6:2)_(4:4aCO)_(4:4CO)	NCO	2_nonsis	1162	3553	5943	0	3210.0_343.0	                      193911_195072_195644	194959_195072_276472	7	189700
186	zip3_1	1500	zip3	1	2	7273	8304	7273	8304	7531	8046		U	NA	0	515	1030	0	0	NA	NA	0	7273
257	zip3_1	1500	zip3	1	8	15446	16306	20947	21908	15875.75	21427.75	06:02	U	NA	4642	5552	6461	0	0	NA	NA	24	15446
269	zip3_1	1500	zip3	1	9	21498	24157	21498	24157	22163	23492		U	NA	0	1329	2658	0	0	NA	NA	0	21498
291	zip3_1	1500	zip3	1	10	723920	724387	727118	745751	724836.5	735751.5		U	1	0	10915	21830	0	0	NA	NA	0	723920
292	zip3_1	1500	zip3	1	11	1300	1594	1635	2929	1447	2282	06:02	U	NA	42	835	1628	0	0	NA	NA	2	1300
305	zip3_1	1500	zip3	1	11	665023	666100	666100	666816	665561.75	666457.75		U	1	0	896	1792	0	0	NA	NA	0	665023
321	zip3_1	1500	zip3	1	12	1063439	1064076	1064154	1078177	1063777	1071146		U	1	0	7369	14737	0	0	NA	NA	0	1063439
348	zip3_1	1500	zip3	1	15	27253	29591	27253	29591	27837.5	29006.5		U	NA	0	1169	2337	0	0	NA	NA	0	27253
125	zip3_2	1500	zip3	2	11	90756	91197	92318	92363	90976.5	92340.5	6:2_4:4_6:2	NCO	1	1122	1364	1606	3	1291.0_31.0_43.0	                      91197_92277_92318_92363	92257_92277_92318_169947	16	90756
20	zip3_2	1500	zip3	2	3	192289	192706	194540	195016	192497.25	194778.25	6:2_4:4_6:2	NCO	1	1835	2281	2726	3	1442.0_136.0_703.0	                      192706_194047_194103_195016	193831_194047_194540_223335	17	192289
8	zip3_2	1500	zip3	2	2	358521	359004	360860	361466	358762.25	361163.25	6:2_4:4_6:2	NCO	1	1857	2401	2944	3	297.0_233.0_1872.0	                      359004_359114_359469_361466	359004_359114_360860_462389	10	358521
114	zip3_2	1500	zip3	2	10	308210	308667	311909	312397	308438.25	312153.25	6:2_4:4_6:2	NCO	1	3243	3715	4186	3	593.0_377.0_2745.0	                      308667_309342_309474_312397	308721_309342_311909_333130	16	308210
97	zip3_2	1500	zip3	2	8	358905	358985	365211	365361	358945	365286	6:2_4:4_6:2	NCO	1	6227	6341	6455	3	108.0_44.0_6189.0	                      358985_359086_359108_365361	359020_359086_365211_411050	60	358905
107	zip3_2	1500	zip3	2	9	322621	323341	329597	330359	322981	329978	2:6_4:4_2:6	NCO	1	6257	6997	7737	3	1093.0_963.0_4942.0	                      323341_324388_325448_330359	323760_324625_329597_331382	19	322621
150	zip3_2	1500	zip3	2	12	805452	805554	812219	812855	805503	812537	2:6_4:4_2:6	NCO	1	6666	7034	7402	3	2854.0_87.0_4094.0	                      805554_808434_808452_812855	808279_808434_812219_838470	115	805452
163	zip3_2	1500	zip3	2	13	370568	370700	370700	370706	370634	370703	06:02	NCO	1	1	69	137	1	69	                      370700_370706	370700_407556	1	370568
58	zip3_2	1500	zip3	2	5	451712	451904	451904	452252	451808	452078	06:02	NCO	1	1	270	539	1	270	                      451904_452252	451904_568479	1	451712
94	zip3_2	1500	zip3	2	8	142856	143207	143207	143888	143031.5	143547.5	06:02	NCO	1	1	516	1031	1	516	                      143207_143888	143207_254653	1	142856
200	zip3_2	1500	zip3	2	15	471762	472581	472670	472767	472171.5	472718.5	06:02	NCO	1	90	547	1004	1	547	                      472581_472767	472670_485900	2	471762
71	zip3_2	1500	zip3	2	7	224914	225394	225764	226062	225154	225913	06:02	NCO	1	371	759	1147	1	759	                      225394_226062	225764_242771	4	224914
46	zip3_2	1500	zip3	2	5	77300	77543	78092	78504	77421.25	78298.25	06:02	NCO	1	550	877	1203	1	877	                      77543_78504	78092_122325	2	77300
164	zip3_2	1500	zip3	2	13	407556	407897	407897	409455	407726.25	408676.25	06:02	NCO	1	1	950	1898	1	950	                      407897_409455	407897_461566	1	407556
30	zip3_2	1500	zip3	2	4	367442	368735	368735	369364	368088.5	369049.5	06:02	NCO	1	1	961	1921	1	961	                      368735_369364	368735_402369	1	367442
214	zip3_2	1500	zip3	2	16	203920	205022	205022	205908	204471	205465	06:02	NCO	1	1	994	1987	1	994	                      205022_205908	205022_226666	1	203920
183	zip3_2	1500	zip3	2	14	465189	467030	467030	467221	466109.5	467125.5	06:02	NCO	1	1	1016	2031	1	1016	                      467030_467221	467030_496793	1	465189
128	zip3_2	1500	zip3	2	11	328497	329213	329599	330193	328855	329896	06:02	NCO	1	387	1041	1695	1	1041	                      329213_330193	329599_365007	8	328497
31	zip3_2	1500	zip3	2	4	402369	403595	403595	404457	402982	404026	06:02	NCO	1	1	1044	2087	1	1044	                      403595_404457	403595_439849	1	402369
42	zip3_2	1500	zip3	2	4	1250559	1251054	1251745	1252020	1250806.5	1251882.5	06:02	NCO	1	692	1076	1460	1	1076	                      1251054_1252020	1251745_1283923	5	1250559
157	zip3_2	1500	zip3	2	13	91149	91485	91963	93091	91317	92527	06:02	NCO	1	479	1210	1941	1	1210	                      91485_93091	91963_98939	9	91149
112	zip3_2	1500	zip3	2	10	219992	220321	221318	221427	220156.5	221372.5	06:02	NCO	1	998	1216	1434	1	1216	                      220321_221427	221318_294228	13	219992
51	zip3_2	1500	zip3	2	5	224275	225228	225874	226490	224751.25	226182.25	06:02	NCO	1	647	1431	2214	1	1431	                      225228_226490	225874_235772	12	224275
127	zip3_2	1500	zip3	2	11	269875	270496	271192	272384	270185.25	271788.25	06:02	NCO	1	697	1603	2508	1	1603	                      270496_272384	271192_328497	9	269875
196	zip3_2	1500	zip3	2	15	210122	210877	211399	212987	210499.25	212193.25	06:02	NCO	1	523	1694	2864	1	1694	                      210877_212987	211399_216247	6	210122
12	zip3_2	1500	zip3	2	2	632165	633850	633955	635572	633007.5	634763.5	06:02	NCO	1	106	1756	3406	1	1756	                      633850_635572	633955_700773	4	632165
189	zip3_2	1500	zip3	2	14	632120	634321	634826	635496	633220.25	635161.25	06:02	NCO	1	506	1941	3375	1	1941	                      634321_635496	634826_669969	3	632120
103	zip3_2	1500	zip3	2	9	186612	188626	189467	189689	187619	189578	06:02	NCO	1	842	1959	3076	1	1959	                      188626_189689	189467_259922	13	186612
224	zip3_2	1500	zip3	2	16	698563	699990	700478	702089	699276.5	701283.5	06:02	NCO	1	489	2007	3525	1	2007	                      699990_702089	700478_704394	4	698563
124	zip3_2	1500	zip3	2	11	67873	68805	68805	71899	68339	70352	06:02	NCO	1	1	2013	4025	1	2013	                      68805_71899	68805_90756	1	67873
44	zip3_2	1500	zip3	2	4	1410423	1411232	1411232	1414492	1410827.25	1412862.25	06:02	NCO	1	1	2035	4068	1	2035	                      1411232_1414492	1411232_1523178	1	1410423
56	zip3_2	1500	zip3	2	5	409506	410289	410943	412965	409897.25	411954.25	06:02	NCO	1	655	2057	3458	1	2057	                      410289_412965	410943_435882	6	409506
73	zip3_2	1500	zip3	2	7	304612	305022	306796	307067	304816.75	306931.75	06:02	NCO	1	1775	2115	2454	1	2115	                      305022_307067	306796_323974	14	304612
92	zip3_2	1500	zip3	2	7	1050129	1050872	1052555	1052947	1050500.25	1052751.25	06:02	NCO	1	1684	2251	2817	1	2251	                      1050872_1052947	1052555_1082782	8	1050129
162	zip3_2	1500	zip3	2	13	328865	329672	330818	332268	329268.25	331543.25	06:02	NCO	1	1147	2275	3402	1	2275	                      329672_332268	330818_370568	7	328865
138	zip3_2	1500	zip3	2	12	191927	193385	194408	195526	192656	194967	06:02	NCO	1	1024	2311	3598	1	2311	                      193385_195526	194408_249900	4	191927
64	zip3_2	1500	zip3	2	7	13749	15337	16563	17234	14542.75	16898.75	06:02	NCO	1	1227	2356	3484	1	2356	                      15337_17234	16563_44898	2	13749
11	zip3_2	1500	zip3	2	2	531334	532108	533721	534631	531721	534176	06:02	NCO	1	1614	2455	3296	1	2455	                      532108_534631	533721_632165	16	531334
67	zip3_2	1500	zip3	2	7	95188	95410	97440	98128	95299	97784	06:02	NCO	1	2031	2485	2939	1	2485	                      95410_98128	97440_159711	13	95188
19	zip3_2	1500	zip3	2	3	154003	157994	158374	158952	155998.25	158663.25	06:02	NCO	1	381	2665	4948	1	2665	                      157994_158952	158374_192289	4	154003
22	zip3_2	1500	zip3	2	3	234547	234928	237317	237728	234737.5	237522.5	06:02	NCO	1	2390	2785	3180	1	2785	                      234928_237728	237317_269373	14	234547
133	zip3_2	1500	zip3	2	11	523534	526070	527462	527919	524801.75	527690.75	06:02	NCO	1	1393	2889	4384	1	2889	                      526070_527919	527462_578822	9	523534
104	zip3_2	1500	zip3	2	9	259922	261060	261060	265731	260490.75	263395.75	06:02	NCO	1	1	2905	5808	1	2905	                      261060_265731	261060_308676	1	259922
33	zip3_2	1500	zip3	2	4	477837	482179	482953	483339	480008	483146	06:02	NCO	1	775	3138	5501	1	3138	                      482179_483339	482953_546617	3	477837
126	zip3_2	1500	zip3	2	11	169947	170778	173320	173711	170362.5	173515.5	06:02	NCO	1	2543	3153	3763	1	3153	                      170778_173711	173320_269875	13	169947
190	zip3_2	1500	zip3	2	14	669969	672283	672283	676370	671125.75	674326.75	06:02	NCO	1	1	3201	6400	1	3201	                      672283_676370	672283_691296	1	669969
7	zip3_2	1500	zip3	2	2	286468	286762	289409	290619	286615	290014	06:02	NCO	1	2648	3399	4150	1	3399	                      286762_290619	289409_358521	28	286468
82	zip3_2	1500	zip3	2	7	648202	649037	651438	652611	648619.5	652024.5	06:02	NCO	1	2402	3405	4408	1	3405	                      649037_652611	651438_751777	6	648202
222	zip3_2	1500	zip3	2	16	644798	645680	648387	649333	645239	648860	06:02	NCO	1	2708	3621	4534	1	3621	                      645680_649333	648387_676146	13	644798
34	zip3_2	1500	zip3	2	4	546617	551386	552569	552734	549001.5	552651.5	06:02	NCO	1	1184	3650	6116	1	3650	                      551386_552734	552569_629723	7	546617
15	zip3_2	1500	zip3	2	2	788364	792144	792228	795750	790254	793989	06:02	NCO	1	85	3735	7385	1	3735	                      792144_795750	792228_801693	3	788364
75	zip3_2	1500	zip3	2	7	329112	334707	334773	336793	331909.25	335783.25	06:02	NCO	1	67	3874	7680	1	3874	                      334707_336793	334773_370860	5	329112
23	zip3_2	1500	zip3	2	3	269373	272735	274119	275762	271053.75	274940.75	06:02	NCO	1	1385	3887	6388	1	3887	                      272735_275762	274119_303725	5	269373
78	zip3_2	1500	zip3	2	7	463032	463353	467392	467456	463192.25	467424.25	06:02	NCO	1	4040	4232	4423	1	4232	                      463353_467456	467392_471176	26	463032
48	zip3_2	1500	zip3	2	5	165546	166837	169760	171548	166191.25	170654.25	06:02	NCO	1	2924	4463	6001	1	4463	                      166837_171548	169760_190084	13	165546
151	zip3_2	1500	zip3	2	12	838470	839567	843399	844292	839018.5	843845.5	06:02	NCO	1	3833	4827	5821	1	4827	                      839567_844292	843399_877624	21	838470
179	zip3_2	1500	zip3	2	14	307341	309741	310937	316111	308541	313524	06:02	NCO	1	1197	4983	8769	1	4983	                      309741_316111	310937_393112	5	307341
174	zip3_2	1500	zip3	2	13	770361	772572	775627	777455	771466.25	776541.25	06:02	NCO	1	3056	5075	7093	1	5075	                      772572_777455	775627_855974	7	770361
139	zip3_2	1500	zip3	2	12	249900	250338	255135	255737	250119	255436	06:02	NCO	1	4798	5317	5836	1	5317	                      250338_255737	255135_259052	23	249900
40	zip3_2	1500	zip3	2	4	1067781	1069084	1071768	1075945	1068432.5	1073856.5	06:02	NCO	1	2685	5424	8163	1	5424	                      1069084_1075945	1071768_1161563	4	1067781
108	zip3_2	1500	zip3	2	9	331382	331925	336866	337318	331653.25	337092.25	06:02	NCO	1	4942	5439	5935	1	5439	                      331925_337318	336866_368156	27	331382
209	zip3_2	1500	zip3	2	15	899803	900926	907843	908459	900364.25	908151.25	06:02	NCO	1	6918	7787	8655	1	7787	                      900926_908459	907843_914648	42	899803
170	zip3_2	1500	zip3	2	13	668208	668323	676446	676882	668265.25	676664.25	06:02	NCO	1	8124	8399	8673	1	8399	                      668323_676882	676446_702664	39	668208
68	zip3_2	1500	zip3	2	7	159711	162949	171288	171509	161329.75	171398.75	06:02	NCO	1	8340	10069	11797	1	10069	                      162949_171509	171288_191354	35	159711
129	zip3_2	1500	zip3	2	11	365007	365024	365024	365096	365015.25	365060.25	02:06	NCO	1	1	45	88	1	45	                      365024_365096	365024_368640	1	365007
135	zip3_2	1500	zip3	2	11	612835	612907	612907	612955	612871	612931	02:06	NCO	1	1	60	119	1	60	                      612907_612955	612907_615500	1	612835
3	zip3_2	1500	zip3	2	1	210425	210442	210471	210530	210433.5	210500.5	02:06	NCO	1	30	67	104	1	67	                      210442_210530	210471_218992	3	210425
5	zip3_2	1500	zip3	2	2	220454	220779	220779	220793	220616.25	220786.25	02:06	NCO	1	1	170	338	1	170	                      220779_220793	220779_238113	1	220454
193	zip3_2	1500	zip3	2	15	49108	49258	49372	49402	49183	49387	02:06	NCO	1	115	204	293	1	204	                      49258_49402	49372_128693	3	49108
120	zip3_2	1500	zip3	2	10	554731	554876	555154	555450	554803.25	555302.25	02:06	NCO	1	279	499	718	1	499	                      554876_555450	555154_578399	5	554731
63	zip3_2	1500	zip3	2	6	203330	203994	203994	204428	203662	204211	02:06	NCO	1	1	549	1097	1	549	                      203994_204428	203994_267055	1	203330
24	zip3_2	1500	zip3	2	4	34955	35808	35808	36104	35381.25	35956.25	02:06	NCO	1	1	575	1148	1	575	                      35808_36104	35808_50896	1	34955
55	zip3_2	1500	zip3	2	5	356833	357729	357872	358069	357280.75	357970.75	02:06	NCO	1	144	690	1235	1	690	                      357729_358069	357872_409506	2	356833
77	zip3_2	1500	zip3	2	7	448121	448677	448677	449530	448398.75	449103.75	02:06	NCO	1	1	705	1408	1	705	                      448677_449530	448677_463032	1	448121
86	zip3_2	1500	zip3	2	7	847635	848854	848854	849139	848244.5	848996.5	02:06	NCO	1	1	752	1503	1	752	                      848854_849139	848854_877417	1	847635
182	zip3_2	1500	zip3	2	14	455266	455943	456088	456838	455604.25	456463.25	02:06	NCO	1	146	859	1571	1	859	                      455943_456838	456088_465189	3	455266
220	zip3_2	1500	zip3	2	16	461195	462316	462488	462753	461755.5	462620.5	02:06	NCO	1	173	865	1557	1	865	                      462316_462753	462488_531190	2	461195
148	zip3_2	1500	zip3	2	12	701542	701667	702386	702587	701604.5	702486.5	02:06	NCO	1	720	882	1044	1	882	                      701667_702587	702386_707240	6	701542
121	zip3_2	1500	zip3	2	10	578399	578447	578565	580050	578422.75	579307.75	02:06	NCO	1	119	885	1650	1	885	                      578447_580050	578565_595986	2	578399
132	zip3_2	1500	zip3	2	11	499177	499641	500025	500568	499408.75	500296.75	02:06	NCO	1	385	888	1390	1	888	                      499641_500568	500025_523534	5	499177
117	zip3_2	1500	zip3	2	10	412907	414097	414097	414823	413502	414460	02:06	NCO	1	1	958	1915	1	958	                      414097_414823	414097_459425	1	412907
115	zip3_2	1500	zip3	2	10	333130	333949	334198	334852	333539.25	334525.25	02:06	NCO	1	250	986	1721	1	986	                      333949_334852	334198_356008	3	333130
69	zip3_2	1500	zip3	2	7	191354	192338	192338	193483	191845.75	192910.75	02:06	NCO	1	1	1065	2128	1	1065	                      192338_193483	192338_198947	1	191354
123	zip3_2	1500	zip3	2	10	632014	633160	633453	633869	632587	633661	02:06	NCO	1	294	1074	1854	1	1074	                      633160_633869	633453_725010	3	632014
169	zip3_2	1500	zip3	2	13	663005	663902	664582	664740	663453.25	664661.25	02:06	NCO	1	681	1208	1734	1	1208	                      663902_664740	664582_668208	7	663005
206	zip3_2	1500	zip3	2	15	700555	700848	701959	702246	700701.5	702102.5	02:06	NCO	1	1112	1401	1690	1	1401	                      700848_702246	701959_766800	19	700555
119	zip3_2	1500	zip3	2	10	545252	545816	546738	547192	545534	546965	02:06	NCO	1	923	1431	1939	1	1431	                      545816_547192	546738_554731	5	545252
216	zip3_2	1500	zip3	2	16	263732	264523	265152	266022	264127.25	265587.25	02:06	NCO	1	630	1460	2289	1	1460	                      264523_266022	265152_304830	4	263732
223	zip3_2	1500	zip3	2	16	676146	676951	677833	678229	676548.25	678031.25	02:06	NCO	1	883	1483	2082	1	1483	                      676951_678229	677833_698563	9	676146
140	zip3_2	1500	zip3	2	12	259052	259472	260594	261031	259261.75	260812.75	02:06	NCO	1	1123	1551	1978	1	1551	                      259472_261031	260594_267478	8	259052
10	zip3_2	1500	zip3	2	2	482978	483779	484781	485096	483378.5	484938.5	02:06	NCO	1	1003	1560	2117	1	1560	                      483779_485096	484781_531334	7	482978
49	zip3_2	1500	zip3	2	5	190084	191531	192111	192718	190807.5	192414.5	02:06	NCO	1	581	1607	2633	1	1607	                      191531_192718	192111_208849	3	190084
210	zip3_2	1500	zip3	2	15	914648	915403	916136	917136	915025.25	916636.25	02:06	NCO	1	734	1611	2487	1	1611	                      915403_917136	916136_1004866	11	914648
28	zip3_2	1500	zip3	2	4	281213	281306	282145	283730	281259.5	282937.5	02:06	NCO	1	840	1678	2516	1	1678	                      281306_283730	282145_313108	10	281213
199	zip3_2	1500	zip3	2	15	403639	405535	405535	407036	404586.75	406285.75	02:06	NCO	1	1	1699	3396	1	1699	                      405535_407036	405535_471762	1	403639
79	zip3_2	1500	zip3	2	7	471176	471875	473084	473507	471525.5	473295.5	02:06	NCO	1	1210	1770	2330	1	1770	                      471875_473507	473084_561760	10	471176
158	zip3_2	1500	zip3	2	13	98939	99579	100803	101267	99259	101035	02:06	NCO	1	1225	1776	2327	1	1776	                      99579_101267	100803_214608	12	98939
137	zip3_2	1500	zip3	2	12	103917	104467	104678	107405	104191.75	106041.75	02:06	NCO	1	212	1850	3487	1	1850	                      104467_107405	104678_191927	3	103917
84	zip3_2	1500	zip3	2	7	794976	795147	796521	797310	795061.5	796915.5	02:06	NCO	1	1375	1854	2333	1	1854	                      795147_797310	796521_823448	16	794976
185	zip3_2	1500	zip3	2	14	541751	542409	542932	544999	542079.75	543965.75	02:06	NCO	1	524	1886	3247	1	1886	                      542409_544999	542932_547465	7	541751
187	zip3_2	1500	zip3	2	14	586873	587726	588615	589773	587299.25	589194.25	02:06	NCO	1	890	1895	2899	1	1895	                      587726_589773	588615_602861	5	586873
194	zip3_2	1500	zip3	2	15	128693	128788	130337	131195	128740.25	130766.25	02:06	NCO	1	1550	2026	2501	1	2026	                      128788_131195	130337_146472	14	128693
226	zip3_2	1500	zip3	2	16	738239	739337	740138	741530	738788	740834	02:06	NCO	1	802	2046	3290	1	2046	                      739337_741530	740138_837618	3	738239
113	zip3_2	1500	zip3	2	10	294228	294327	296100	296639	294277.5	296369.5	02:06	NCO	1	1774	2092	2410	1	2092	                      294327_296639	296100_308210	25	294228
2	zip3_2	1500	zip3	2	1	128757	131638	131845	132931	130197.25	132388.25	02:06	NCO	1	208	2191	4173	1	2191	                      131638_132931	131845_210425	2	128757
160	zip3_2	1500	zip3	2	13	235023	235740	237210	237965	235381.5	237587.5	02:06	NCO	1	1471	2206	2941	1	2206	                      235740_237965	237210_251274	7	235023
96	zip3_2	1500	zip3	2	8	344073	345362	346541	347323	344717.25	346932.25	02:06	NCO	1	1180	2215	3249	1	2215	                      345362_347323	346541_358905	4	344073
52	zip3_2	1500	zip3	2	5	235772	237480	238675	239035	236626	238855	02:06	NCO	1	1196	2229	3262	1	2229	                      237480_239035	238675_298829	4	235772
188	zip3_2	1500	zip3	2	14	602861	603710	605399	605696	603285.5	605547.5	02:06	NCO	1	1690	2262	2834	1	2262	                      603710_605696	605399_632120	4	602861
29	zip3_2	1500	zip3	2	4	313108	314015	314015	317793	313561.25	315904.25	02:06	NCO	1	1	2343	4684	1	2343	                      314015_317793	314015_367442	1	313108
213	zip3_2	1500	zip3	2	16	75355	75921	77779	78558	75637.75	78168.75	02:06	NCO	1	1859	2531	3202	1	2531	                      75921_78558	77779_203920	18	75355
17	zip3_2	1500	zip3	2	3	130938	133713	133713	136157	132325.25	134935.25	02:06	NCO	1	1	2610	5218	1	2610	                      133713_136157	133713_145986	1	130938
177	zip3_2	1500	zip3	2	14	77525	79925	80433	82802	78724.75	81617.75	02:06	NCO	1	509	2893	5276	1	2893	                      79925_82802	80433_164402	4	77525
80	zip3_2	1500	zip3	2	7	561760	567736	567737	567764	564747.75	567750.75	02:06	NCO	1	2	3003	6003	1	3003	                      567736_567764	567737_605658	2	561760
88	zip3_2	1500	zip3	2	7	908167	909051	909051	914522	908608.75	911786.75	02:06	NCO	1	1	3178	6354	1	3178	                      909051_914522	909051_965977	1	908167
155	zip3_2	1500	zip3	2	13	25639	26435	28854	29616	26037	29235	02:06	NCO	1	2420	3198	3976	1	3198	                      26435_29616	28854_47637	9	25639
85	zip3_2	1500	zip3	2	7	823448	824084	824084	829951	823765.75	827017.75	02:06	NCO	1	1	3252	6502	1	3252	                      824084_829951	824084_847635	1	823448
180	zip3_2	1500	zip3	2	14	393112	393705	395736	397735	393408.5	396735.5	02:06	NCO	1	2032	3327	4622	1	3327	                      393705_397735	395736_408510	11	393112
4	zip3_2	1500	zip3	2	2	214813	215949	218669	219413	215381	219041	02:06	NCO	1	2721	3660	4599	1	3660	                      215949_219413	218669_220454	18	214813
32	zip3_2	1500	zip3	2	4	439849	440887	443784	444516	440368	444150	02:06	NCO	1	2898	3782	4666	1	3782	                      440887_444516	443784_477837	14	439849
225	zip3_2	1500	zip3	2	16	704394	706714	707794	711111	705553.75	709452.75	02:06	NCO	1	1081	3899	6716	1	3899	                      706714_711111	707794_738239	4	704394
93	zip3_2	1500	zip3	2	8	14945	15446	19169	19757	15195.25	19463.25	02:06	NCO	1	3724	4268	4811	1	4268	                      15446_19757	19169_142856	19	14945
146	zip3_2	1500	zip3	2	12	520935	522441	525541	526480	521687.75	526010.75	02:06	NCO	1	3101	4323	5544	1	4323	                      522441_526480	525541_566617	14	520935
219	zip3_2	1500	zip3	2	16	377059	378098	382447	382705	377578.25	382576.25	02:06	NCO	1	4350	4998	5645	1	4998	                      378098_382705	382447_461195	32	377059
215	zip3_2	1500	zip3	2	16	226666	226840	231482	232108	226753	231795	02:06	NCO	1	4643	5042	5441	1	5042	                      226840_232108	231482_263732	22	226666
41	zip3_2	1500	zip3	2	4	1161563	1171425	1171425	1172903	1166494	1172164	02:06	NCO	1	1	5670	11339	1	5670	                      1171425_1172903	1171425_1250559	1	1161563
